path,cell_model,purpose,SHA256,size_bytes,status,source_generated,current_historical
archive/other_exploratory_models/early_project_work/project1/scripts/08_run_direct_gaba_sweep.sh,archived scientific history,"Simulation, analysis, extraction, or validation workflow",6a9f1e22729a07adda563b1a9960c98b3aab2359aa70945538947714114e6e4b,1102,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project3/figures/project3_projection_output_barplot.png,archived scientific history,"Visualization of morphology, simulation, or validation output",08318baf1c49114be57b3ef3235b97ae5637723c81bf3f47f121fed48ca1fe37,235912,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/figures/project3_relative_output_vs_baseline.png,archived scientific history,"Visualization of morphology, simulation, or validation output",7141de1b6fba68a07e09a8ba820eb5e9800bb9faa2466bd0c1b5caa0cc0f1a59,248700,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/logs/all_inhibition_reduced.log,archived scientific history,Execution provenance and diagnostic evidence,c4f1baa42adc559e092a6b9b1831982867dc1ad4f34457bf6ad39e132e3437b7,1136016,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/logs/baseline_normal_inhibition.log,archived scientific history,Execution provenance and diagnostic evidence,ea78fb62311c4ec71bf76459bf68534fc41f13c3e46bba6726970b12a3db06b9,1134583,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/logs/only_DYN_inhibition_reduced.log,archived scientific history,Execution provenance and diagnostic evidence,05f11f32cfea2a03c8c189c02690bf6664d8298b6544c1fbf849897012a3e9c1,1134583,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/logs/only_ISLET_inhibition_reduced.log,archived scientific history,Execution provenance and diagnostic evidence,1391b0471bbbdab6ae04f604ad006693c065e88580cb0e43f6b853714b737cb6,1134583,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/logs/only_PV_inhibition_reduced.log,archived scientific history,Execution provenance and diagnostic evidence,775f2e92d786c8317a51578aec8a3ea7a243f255db54412af4a7c58332ba824b,1134957,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/logs/project3_terminal_output.txt,archived scientific history,"Scientific interpretation, provenance, or run documentation",64bf145148310d81f48f6d3d50facdb80c130e66f26b4f58f1e7c8984338741f,1046,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project3/logs/test_original_model_run.log,archived scientific history,Execution provenance and diagnostic evidence,0d091e5edfd224db63719a6d266de28579a54ae2a4f84fda7aa2d69b8aee6edc,1093281,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/raw/all_inhibition_reduced.json,archived scientific history,Project metadata or historical artifact,4123b1f824fbab4e5141994179949e26898c122cc5edadf509cdbc0e6ad507b2,10175667,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project3/results/raw/baseline_normal_inhibition.json,archived scientific history,Project metadata or historical artifact,55ca4a5fa60ec5211088895b77ee9c9f0629deb2b04a9f4f5c03e95c578f8060,8253756,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project3/results/raw/only_DYN_inhibition_reduced.json,archived scientific history,Project metadata or historical artifact,55ca4a5fa60ec5211088895b77ee9c9f0629deb2b04a9f4f5c03e95c578f8060,8253756,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project3/results/raw/only_ISLET_inhibition_reduced.json,archived scientific history,Project metadata or historical artifact,bf5b6a20e57ea6d60d97a77cb8a29ebd7a43a942de1bf76fafe57b65d4a8a55a,8254532,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project3/results/raw/only_PV_inhibition_reduced.json,archived scientific history,Project metadata or historical artifact,b4ed8937cd412364fec2ba9cd4b048b91bb56b0b1262760ac5d01419e9c4134d,9299348,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/all_inhibition_reduced_population_summary.csv,archived scientific history,Raw or summarized evidence for a model result,3659941287d3c93af8914849d5d84a97b46b4c1bdb6de7bb7964e49dbb3fcd47,204,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/all_inhibition_reduced_projection_output.csv,archived scientific history,Raw or summarized evidence for a model result,3659941287d3c93af8914849d5d84a97b46b4c1bdb6de7bb7964e49dbb3fcd47,204,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/all_inhibition_reduced_spikes.csv,archived scientific history,Raw or summarized evidence for a model result,f11641d4ae91b6d3d708c8c01375a187abdf8e450c0e22b301851868439600fc,1996790,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/baseline_normal_inhibition_population_summary.csv,archived scientific history,Raw or summarized evidence for a model result,ede8d41d1019e4efc0be04f358d6dabd9884b3f3e143f34a72734727ac79d7e5,204,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/baseline_normal_inhibition_projection_output.csv,archived scientific history,Raw or summarized evidence for a model result,ede8d41d1019e4efc0be04f358d6dabd9884b3f3e143f34a72734727ac79d7e5,204,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/baseline_normal_inhibition_spikes.csv,archived scientific history,Raw or summarized evidence for a model result,490242903a9f29ba50a1e17ab91647490a69cbf6b57b24969b74a1995e5369e4,845321,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/only_DYN_inhibition_reduced_population_summary.csv,archived scientific history,Raw or summarized evidence for a model result,2904288738bde686f2751df6dac66c99af6b11ca1050b43e6b95939523720f4d,215,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/only_DYN_inhibition_reduced_projection_output.csv,archived scientific history,Raw or summarized evidence for a model result,2904288738bde686f2751df6dac66c99af6b11ca1050b43e6b95939523720f4d,215,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/only_DYN_inhibition_reduced_spikes.csv,archived scientific history,Raw or summarized evidence for a model result,490242903a9f29ba50a1e17ab91647490a69cbf6b57b24969b74a1995e5369e4,845321,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/only_ISLET_inhibition_reduced_population_summary.csv,archived scientific history,Raw or summarized evidence for a model result,3ada9ede9e6726c3e0d60c6e674c749c844a40cf0f559c4fdc8ca9c9ea74c39a,219,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/only_ISLET_inhibition_reduced_projection_output.csv,archived scientific history,Raw or summarized evidence for a model result,3ada9ede9e6726c3e0d60c6e674c749c844a40cf0f559c4fdc8ca9c9ea74c39a,219,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/only_ISLET_inhibition_reduced_spikes.csv,archived scientific history,Raw or summarized evidence for a model result,d8bbe895ecba3fded7933aa1ef2ec93a9055020a1496872772c2bae2b3271d6b,845787,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/only_PV_inhibition_reduced_population_summary.csv,archived scientific history,Raw or summarized evidence for a model result,06d255c8a5d7fc13b9b6d23ef9b9ba41605b931973321b6d3726ba82cbd79e49,212,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/only_PV_inhibition_reduced_projection_output.csv,archived scientific history,Raw or summarized evidence for a model result,06d255c8a5d7fc13b9b6d23ef9b9ba41605b931973321b6d3726ba82cbd79e49,212,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/only_PV_inhibition_reduced_spikes.csv,archived scientific history,Raw or summarized evidence for a model result,5bc7cc714e5920cfca97e5dd0f18620ef0cc267ac3db93482db0a7a2c3d26450,1471666,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/project3_debug_run_status.csv,archived scientific history,Raw or summarized evidence for a model result,e58baab4d7091f74b2d95f8ede0f2725509f451f91ff8d2a6586c602b31397da,1042,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/project3_population_summary.csv,archived scientific history,Raw or summarized evidence for a model result,b48cd688935b0d443398915117e73f594038a26ef0b9f8a31d18f6569dab0895,634,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/project3_projection_output_summary.csv,archived scientific history,Raw or summarized evidence for a model result,b48cd688935b0d443398915117e73f594038a26ef0b9f8a31d18f6569dab0895,634,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/results/summary/project3_relative_output_vs_baseline.csv,archived scientific history,Raw or summarized evidence for a model result,86b3b9a35905cd9e1c9aa9d49f5a12c1a3cc39ccca8f6832213d280ea48d93bd,839,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project3/scripts/project3_inhibitory_population_sweep.py,archived scientific history,"Simulation, analysis, extraction, or validation workflow",ed9760c7bdfed5103ef230e368fdfb54ba7d2a1255f5fda999c8de63911125f5,10571,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project4/figures/project4_abeta_allodynia_barplot.png,archived scientific history,"Visualization of morphology, simulation, or validation output",ea81ba84d523742d6eea83a8de4e78cb93cbcae17a6e8abab19a5a99e3ee2c94,132734,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project4/figures/project4_abeta_gaba_matrix.png,archived scientific history,"Visualization of morphology, simulation, or validation output",4c020cfc53371a4c1aa3abaae02f50b8ba4733f7b7d764bf5ec8bc57dc534ee7,92115,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project4/figures/project4_mechanical_allodynia_mechanism_diagram.png,archived scientific history,"Visualization of morphology, simulation, or validation output",a90549aad89aafca5b14efd7461f845747b1080396f4cec1ff4150938712100f,184276,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project4/logs/project4_terminal_output.txt,archived scientific history,"Scientific interpretation, provenance, or run documentation",4ab736e2b76c888ca8708df71eb385cf473500585edaaab55b1190aafb65c052,1828,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project4/notes/project4_explanation.md,archived scientific history,"Scientific interpretation, provenance, or run documentation",d83443558ac93bfe5fdacabef38559cf87cee4f8e8b45b786f34e18fa189d596,1985,retained archive,source,historical
archive/other_exploratory_models/early_project_work/project4/results/project4_abeta_allodynia_condition_summary.csv,archived scientific history,Raw or summarized evidence for a model result,6f023ed7b003a4ec54b6c538d4b71b75d21221ac29fe1ae2d15c538051ab8ad8,838,retained archive,generated,historical
archive/other_exploratory_models/early_project_work/project4/results/project4_biological_interpretation.csv,archived scientific history,Raw or summarized evidence for a model result,ec68da469f859d2b8a16e08fbdc9673ea85f28db7e11f0717b2546f9038f0a8a,516,retained archive,generated,historical
