current_path,file_type,size_bytes,sha256,model_cell,scientific_purpose,decision,reason,destination_if_moved
L796/plots/receptors/L796_NMDA_mgblock.png,figure,79890,7318d74a21febcf83f43323a3e2097c4a0b1e1589ae4aa0c4f801fa04bb7450a,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/plots/receptors/L796_NMDA_mgblock.png
L796/plots/receptors/L796_excitability_index.png,figure,52027,261bc7d243a28d25dd6f8479bd57eeaf093dd024f1ef8b9ad3367e717a7329c6,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/plots/receptors/L796_excitability_index.png
L796/plots/receptors/L796_nAChR_depolarization.png,figure,127576,4ea5eda8b3e7c5e4cd37b4ea949c29bce01a110577fa4492d76964fcb5277056,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/plots/receptors/L796_nAChR_depolarization.png
L796/plots/receptors/L796_normal_vs_neuropathic_FI.png,figure,103194,27efd9539d6869a956b75ac1ff6c0965056f42c077cbc54c98a3e07e12c41d7b,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/plots/receptors/L796_normal_vs_neuropathic_FI.png
L796/plots/receptors/L796_shunting_demo.png,figure,86127,6a0c5fae12a3d6bf004c301c7a18734731e13885f38b390ddd8f5018bfd60162,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/plots/receptors/L796_shunting_demo.png
L796/reports/L796_MASTER_REPORT.docx,rendered report,13342,f8e8d2d5b8edd4f4578a05593ffdfa38f900d7239bba844f02fbabf356b473aa,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_MASTER_REPORT.docx
L796/reports/L796_MASTER_REPORT.md,report/documentation,8665,6e80de45b69c3c4b526eb3520024dfe15939b19f19e093565e6ccbf827c85b02,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_MASTER_REPORT.md
L796/reports/L796_channel_complement_report.md,report/documentation,15884,bba1b7f41440e9322160cff32a66366001ee8d7bb4b5ddc7692f655040ddd5ad,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_channel_complement_report.md
L796/reports/L796_deferred_channels_closeout.md,report/documentation,2305,8c3462bc5535abcf7d00b9337dcbd64251f98137b9daaf2379264159160d5b72,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_deferred_channels_closeout.md
L796/reports/L796_final_completion_report.md,report/documentation,6412,bfc9ec0cf8f47f328c694982bff86f1b8a8ebf1f2ef158dfbffeafbef395c4e9,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_final_completion_report.md
L796/reports/L796_final_v2_completion_report.md,report/documentation,8878,32da2bb9e6c12999bb4d8263aeee086ef1ccb91c258a02d1c4b9d387e166be7d,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_final_v2_completion_report.md
L796/reports/L796_ligand_gated_receptor_report.md,report/documentation,11889,660336985277908272462e3d445d12977cf80eeb53f35a8b5adc14dd42f232d4,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_ligand_gated_receptor_report.md
L796/reports/L796_model_vs_literature_validation_table.csv,simulation/validation data,1078,797bb460c8b78023c8a0434634d7fecd39093bee7c95d4fd2658720118a86061,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_model_vs_literature_validation_table.csv
L796/reports/L796_model_vs_literature_validation_table.md,report/documentation,2077,edcfc9fd7dcae1ed326d70c6ac8e10985d68ac4611efae064eedf9408b26d0dc,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_model_vs_literature_validation_table.md
L796/reports/L796_model_vs_literature_validation_table_STIM_WINDOW.csv,simulation/validation data,1698,db4deb46b229aa4b83c2dcdceb07de7cf048d26dc7d4baa6a377821a0301987a,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_model_vs_literature_validation_table_STIM_WINDOW.csv
L796/reports/L796_model_vs_literature_validation_table_STIM_WINDOW.md,report/documentation,2958,63973cef34e37811905ca17f351d2d7b93d90c50f923998758e61576326c9fe4,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_model_vs_literature_validation_table_STIM_WINDOW.md
L796/reports/L796_morphology_check_report.txt,report/documentation,1036,177613e6efc53bc833db59ecdf1578b3d577259974b18b58563d5d4c0107af45,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_morphology_check_report.txt
L796/reports/L796_passive_fit_report.txt,report/documentation,1161,0bbac2f4ac3a64f3219a52f4abe0b0b0eb674aa2408b06fea845bd6f6b36d11a,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_passive_fit_report.txt
L796/reports/L796_report.html,rendered report,2833465,a29b510118c4f62a6d9fa25a7f6dfd94e4add9071d4f12977d473004f7d05a1f,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_report.html
L796/reports/L796_single_cell_final_status.md,report/documentation,6480,6cc86a84d3615702216da9e17f87e5f8d5c4fbb223aae060de54b5647b83e47d,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_single_cell_final_status.md
L796/reports/L796_step3_active_grid_report.txt,report/documentation,2022,58609b62e8f96e0c6d57e131b10d0cab8f4ab021a96b3236a4a1f8d44379e1a1,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_step3_active_grid_report.txt
L796/reports/L796_step4_report_ready_features.md,report/documentation,3093,28499bf571273f0baec7a28d3a8856e692b7dd5f9297e354269e3605da8f401b,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_step4_report_ready_features.md
L796/reports/L796_step4_validated_active_model_report.txt,report/documentation,1676,ad2d03908bfff7bc749668ddabbe9ce067165ea1c5669fea8eb68152ed28fde9,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_step4_validated_active_model_report.txt
L796/reports/L796_step5_AIS_soma_summary_STIM_WINDOW.csv,simulation/validation data,676,98d449f07b3d6deab7688becdccaec2f58ffaeb140cb5ebd671ef1bdd6dbb1ce,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_step5_AIS_soma_summary_STIM_WINDOW.csv
L796/reports/L796_step5_AIS_soma_summary_STIM_WINDOW.md,report/documentation,1370,d4638cacfc7b00bb0c2313b71a67d6c0cd5a6b89cd2da87e45b39bf44938827b,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_step5_AIS_soma_summary_STIM_WINDOW.md
L796/reports/L796_step5_somatic_AP_features_summary_STIM_WINDOW.csv,simulation/validation data,1727,c17fd7348b66bee2b0e13cd1f67aef69a2a116a973b024b71fa6641e77ad4537,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_step5_somatic_AP_features_summary_STIM_WINDOW.csv
L796/reports/L796_step5_tuning_report.txt,report/documentation,1828,9f7cabb19475331528c1d20c92d34ebd5c5d741f1ff8c02abc575b52b7b0db5e,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/L796_step5_tuning_report.txt
L796/reports/ablation_iNaP_iCaL/L796_iNaP_iCaL_ablation_report.md,report/documentation,5521,84b9df28287056b35fef7b4bbb51e5d85809035e98fff07240ef6e566a67fda9,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/ablation_iNaP_iCaL/L796_iNaP_iCaL_ablation_report.md
L796/reports/build_master_report_docx.js,project metadata/other,5948,7e02fbf11e3c907889240a7c1297a8dded7da8bc873305dcf15d01c1c0af5fdf,L796-ALT-PN,Project metadata or historical artifact,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/build_master_report_docx.js
L796/reports/package-lock.json,JSON result/data,7531,fab2be928090708aad896fe82a7c7a19a38547f12cab6b4b0d23a5f106de4183,L796-ALT-PN,Project metadata or historical artifact,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/package-lock.json
L796/reports/package.json,JSON result/data,54,825061ba11e2dc1a41d7ac18ffd989da87d68f4910e2d8cf3f3dc812f56e6140,L796-ALT-PN,Project metadata or historical artifact,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/package.json
L796/reports/temperature_sensitivity_fixed_intrinsic/L796_temperature_sensitivity_report.md,report/documentation,2591,21104201655130253977b77f472c8d079a593a2e8b0e0bb9466e9ecd66821f2e,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/reports/temperature_sensitivity_fixed_intrinsic/L796_temperature_sensitivity_report.md
L796/requirements.txt,report/documentation,42,4d60049e4d6b389033f8cfc179a45e040423800deca20e461df504e12dfb0e6d,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/requirements.txt
L796/results/L796_final_v2_search_candidates.csv,simulation/validation data,18323,f3df34182592d42d685eccfed027458e41f953c075f52caf470c394a0d88e4fe,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/results/L796_final_v2_search_candidates.csv
L796/results/L796_final_v2_validation_vs_targets.csv,simulation/validation data,937,8783575961e679c2dceedc84cbc7c562ec7d24bd428c212b06166879c8a75e99,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/results/L796_final_v2_validation_vs_targets.csv
L796/results/L796_final_validation_vs_targets.csv,simulation/validation data,858,48fa5c4053e12e896d748e567880a6f06cb725f0900109f1f67c0cd7ad20f8d8,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/results/L796_final_validation_vs_targets.csv
L796/results/ablation_iNaP_iCaL/A_final_as_is_40pA_trace.csv,simulation/validation data,2152920,ebaeb984a2e2954faddc736dffa2fba444815ca281aacef800a726fba0eebe66,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/results/ablation_iNaP_iCaL/A_final_as_is_40pA_trace.csv
L796/results/ablation_iNaP_iCaL/A_final_as_is_parameter_changes.csv,simulation/validation data,33349,d4c32af029602b854b7b5a73757ee2e36fcbee4eb354b7fc3a288830214dcee1,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/results/ablation_iNaP_iCaL/A_final_as_is_parameter_changes.csv
L796/results/ablation_iNaP_iCaL/B_CaL_ModelDB_scale_1p0_40pA_trace.csv,simulation/validation data,2153317,21b1bb9c8f2a7a043f0645a35b5c30e33483991222b65165b1bf2ef5ee005261,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/results/ablation_iNaP_iCaL/B_CaL_ModelDB_scale_1p0_40pA_trace.csv
L796/results/ablation_iNaP_iCaL/B_CaL_ModelDB_scale_1p0_parameter_changes.csv,simulation/validation data,37157,63798ac0b224482d534897cd5df24a34228a1719f231aa3bdef49a438bcc2e70,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/results/ablation_iNaP_iCaL/B_CaL_ModelDB_scale_1p0_parameter_changes.csv
